|Dart   |Boomer |Bomb   |Tack   |
|Boomer |Sniper |Spact  |Village|
|Boomer |Sniper |Spact  |Engi   |
|Boomer |Sniper |Village|Engi   |
|Boomer |Sub    |Bucc   |Ninja  |
|Boomer |Sub    |Bucc   |Druid  |
|Boomer |Sub    |Bucc   |Spact  |
|Boomer |Sub    |Bucc   |Engi   |
|Boomer |Sub    |Mortar |Ninja  |
|Boomer |Sub    |Mortar |Druid  |
|Boomer |Sub    |Mortar |Engi   |
|Boomer |Sub    |Ninja  |Druid  |
|Boomer |Sub    |Ninja  |Spact  |
|Boomer |Sub    |Ninja  |Village|
|Boomer |Sub    |Ninja  |Engi   |
|Boomer |Sub    |Druid  |Spact  |
|Boomer |Sub    |Druid  |Village|
|Boomer |Sub    |Druid  |Engi   |
|Boomer |Sub    |Spact  |Village|
|Boomer |Sub    |Spact  |Engi   |
|Boomer |Sub    |Village|Engi   |
|Boomer |Bucc   |Heli   |Druid  |
|Boomer |Bucc   |Heli   |Engi   |
|Boomer |Bucc   |Ninja  |Druid  |
|Boomer |Bucc   |Ninja  |Spact  |
|Boomer |Bucc   |Ninja  |Engi   |
|Boomer |Bucc   |Druid  |Engi   |
|Boomer |Bucc   |Spact  |Engi   |
|Boomer |Ace    |Druid  |Engi   |
|Boomer |Heli   |Druid  |Engi   |
|Boomer |Mortar |Ninja  |Druid  |
|Boomer |Mortar |Ninja  |Village|
|Boomer |Mortar |Ninja  |Engi   |
|Boomer |Mortar |Alch   |Druid  |
|Boomer |Mortar |Alch   |Engi   |
|Boomer |Mortar |Druid  |Village|
|Boomer |Mortar |Druid  |Engi   |
|Boomer |Mortar |Village|Engi   |
|Boomer |Wizard |Alch   |Druid  |
|Boomer |Wizard |Alch   |Engi   |
|Boomer |Wizard |Druid  |Engi   |
|Boomer |Super  |Alch   |Engi   |
|Boomer |Super  |Druid  |Engi   |
|Boomer |Super  |Village|Engi   |
|Boomer |Ninja  |Druid  |Spact  |
|Boomer |Ninja  |Druid  |Village|
|Boomer |Ninja  |Druid  |Engi   |
|Boomer |Ninja  |Spact  |Village|
|Boomer |Ninja  |Spact  |Engi   |
|Boomer |Ninja  |Village|Engi   |
|Boomer |Alch   |Druid  |Engi   |
|Boomer |Druid  |Spact  |Village|
|Boomer |Druid  |Spact  |Engi   |
|Boomer |Druid  |Village|Engi   |
|Boomer |Spact  |Village|Engi   |
|Bomb   |Tack   |Ice    |Sniper |
|Bomb   |Tack   |Ice    |Sub    |
|Bomb   |Tack   |Ice    |Bucc   |
|Bomb   |Tack   |Ice    |Ace    |
|Bomb   |Tack   |Ice    |Heli   |
|Bomb   |Tack   |Ice    |Mortar |
|Bomb   |Tack   |Ice    |Spact  |
|Bomb   |Tack   |Ice    |Village|
|Bomb   |Tack   |Ice    |Engi   |
|Bomb   |Tack   |Glue   |Sniper |
|Bomb   |Tack   |Glue   |Sub    |
|Bomb   |Tack   |Glue   |Bucc   |
|Bomb   |Tack   |Glue   |Ace    |
|Bomb   |Tack   |Glue   |Heli   |
|Bomb   |Tack   |Glue   |Mortar |
|Bomb   |Tack   |Glue   |Wizard |
|Bomb   |Tack   |Glue   |Spact  |
|Bomb   |Tack   |Glue   |Village|
|Bomb   |Tack   |Glue   |Engi   |
|Bomb   |Tack   |Sniper |Sub    |
|Bomb   |Tack   |Sniper |Bucc   |
|Bomb   |Tack   |Sniper |Ace    |
|Bomb   |Tack   |Sniper |Heli   |
|Bomb   |Tack   |Sniper |Mortar |
|Bomb   |Tack   |Sniper |Super  |
|Bomb   |Tack   |Sniper |Alch   |
|Bomb   |Tack   |Sniper |Druid  |
|Bomb   |Tack   |Sniper |Spact  |
|Bomb   |Tack   |Sniper |Village|
|Bomb   |Tack   |Sniper |Engi   |
|Bomb   |Tack   |Sub    |Bucc   |
|Bomb   |Tack   |Sub    |Ace    |
|Bomb   |Tack   |Sub    |Alch   |
|Bomb   |Tack   |Sub    |Druid  |
|Bomb   |Tack   |Sub    |Spact  |
|Bomb   |Tack   |Sub    |Engi   |
|Bomb   |Tack   |Bucc   |Ace    |
|Bomb   |Tack   |Bucc   |Heli   |
|Bomb   |Tack   |Bucc   |Super  |
|Bomb   |Tack   |Bucc   |Alch   |
|Bomb   |Tack   |Bucc   |Druid  |
|Bomb   |Tack   |Bucc   |Engi   |
|Bomb   |Tack   |Ace    |Alch   |
|Bomb   |Tack   |Ace    |Druid  |
|Bomb   |Tack   |Ace    |Engi   |
|Bomb   |Tack   |Heli   |Druid  |
|Bomb   |Tack   |Heli   |Engi   |
|Bomb   |Tack   |Mortar |Super  |
|Bomb   |Tack   |Mortar |Alch   |
|Bomb   |Tack   |Mortar |Druid  |
|Bomb   |Tack   |Mortar |Village|
|Bomb   |Tack   |Mortar |Engi   |
|Bomb   |Tack   |Wizard |Druid  |
|Bomb   |Tack   |Wizard |Engi   |
|Bomb   |Tack   |Super  |Village|
|Bomb   |Tack   |Super  |Engi   |
|Bomb   |Tack   |Alch   |Village|
|Bomb   |Tack   |Alch   |Engi   |
|Bomb   |Tack   |Druid  |Spact  |
|Bomb   |Tack   |Druid  |Village|
|Bomb   |Tack   |Druid  |Engi   |
|Bomb   |Tack   |Spact  |Engi   |
|Bomb   |Tack   |Village|Engi   |
|Bomb   |Ice    |Glue   |Sniper |
|Bomb   |Ice    |Glue   |Sub    |
|Bomb   |Ice    |Glue   |Bucc   |
|Bomb   |Ice    |Glue   |Ace    |
|Bomb   |Ice    |Glue   |Heli   |
|Bomb   |Ice    |Glue   |Mortar |
|Bomb   |Ice    |Glue   |Wizard |
|Bomb   |Ice    |Glue   |Spact  |
|Bomb   |Ice    |Glue   |Village|
|Bomb   |Ice    |Glue   |Engi   |
|Bomb   |Ice    |Sniper |Sub    |
|Bomb   |Ice    |Sniper |Bucc   |
|Bomb   |Ice    |Sniper |Ace    |
|Bomb   |Ice    |Sniper |Mortar |
|Bomb   |Ice    |Sniper |Super  |
|Bomb   |Ice    |Sniper |Alch   |
|Bomb   |Ice    |Sniper |Druid  |
|Bomb   |Ice    |Sniper |Spact  |
|Bomb   |Ice    |Sniper |Village|
|Bomb   |Ice    |Sniper |Engi   |
|Bomb   |Ice    |Sub    |Bucc   |
|Bomb   |Ice    |Sub    |Ace    |
|Bomb   |Ice    |Sub    |Mortar |
|Bomb   |Ice    |Sub    |Alch   |
|Bomb   |Ice    |Sub    |Druid  |
|Bomb   |Ice    |Sub    |Spact  |
|Bomb   |Ice    |Sub    |Engi   |
|Bomb   |Ice    |Bucc   |Heli   |
|Bomb   |Ice    |Bucc   |Alch   |
|Bomb   |Ice    |Bucc   |Druid  |
|Bomb   |Ice    |Bucc   |Engi   |
|Bomb   |Ice    |Ace    |Super  |
|Bomb   |Ice    |Ace    |Druid  |
|Bomb   |Ice    |Ace    |Spact  |
|Bomb   |Ice    |Ace    |Village|
|Bomb   |Ice    |Ace    |Engi   |
|Bomb   |Ice    |Heli   |Mortar |
|Bomb   |Ice    |Heli   |Super  |
|Bomb   |Ice    |Heli   |Druid  |
|Bomb   |Ice    |Heli   |Spact  |
|Bomb   |Ice    |Heli   |Village|
|Bomb   |Ice    |Heli   |Engi   |
|Bomb   |Ice    |Mortar |Super  |
|Bomb   |Ice    |Mortar |Alch   |
|Bomb   |Ice    |Mortar |Druid  |
|Bomb   |Ice    |Mortar |Spact  |
|Bomb   |Ice    |Mortar |Village|
|Bomb   |Ice    |Mortar |Engi   |
|Bomb   |Ice    |Wizard |Alch   |
|Bomb   |Ice    |Wizard |Village|
|Bomb   |Ice    |Wizard |Engi   |
|Bomb   |Ice    |Super  |Spact  |
|Bomb   |Ice    |Super  |Village|
|Bomb   |Ice    |Super  |Engi   |
|Bomb   |Ice    |Alch   |Village|
|Bomb   |Ice    |Alch   |Engi   |
|Bomb   |Ice    |Druid  |Spact  |
|Bomb   |Ice    |Druid  |Village|
|Bomb   |Ice    |Druid  |Engi   |
|Bomb   |Ice    |Spact  |Village|
|Bomb   |Ice    |Spact  |Engi   |
|Bomb   |Ice    |Village|Engi   |
|Bomb   |Glue   |Sniper |Sub    |
|Bomb   |Glue   |Sniper |Bucc   |
|Bomb   |Glue   |Sniper |Ace    |
|Bomb   |Glue   |Sniper |Heli   |
|Bomb   |Glue   |Sniper |Mortar |
|Bomb   |Glue   |Sniper |Super  |
|Bomb   |Glue   |Sniper |Alch   |
|Bomb   |Glue   |Sniper |Druid  |
|Bomb   |Glue   |Sniper |Spact  |
|Bomb   |Glue   |Sniper |Village|
|Bomb   |Glue   |Sniper |Engi   |
|Bomb   |Glue   |Sub    |Bucc   |
|Bomb   |Glue   |Sub    |Ace    |
|Bomb   |Glue   |Sub    |Alch   |
|Bomb   |Glue   |Sub    |Druid  |
|Bomb   |Glue   |Sub    |Engi   |
|Bomb   |Glue   |Bucc   |Heli   |
|Bomb   |Glue   |Bucc   |Alch   |
|Bomb   |Glue   |Bucc   |Druid  |
|Bomb   |Glue   |Bucc   |Engi   |
|Bomb   |Glue   |Ace    |Heli   |
|Bomb   |Glue   |Ace    |Mortar |
|Bomb   |Glue   |Ace    |Super  |
|Bomb   |Glue   |Ace    |Druid  |
|Bomb   |Glue   |Ace    |Spact  |
|Bomb   |Glue   |Ace    |Village|
|Bomb   |Glue   |Ace    |Engi   |
|Bomb   |Glue   |Heli   |Mortar |
|Bomb   |Glue   |Heli   |Super  |
|Bomb   |Glue   |Heli   |Druid  |
|Bomb   |Glue   |Heli   |Spact  |
|Bomb   |Glue   |Heli   |Village|
|Bomb   |Glue   |Heli   |Engi   |
|Bomb   |Glue   |Mortar |Super  |
|Bomb   |Glue   |Mortar |Alch   |
|Bomb   |Glue   |Mortar |Druid  |
|Bomb   |Glue   |Mortar |Spact  |
|Bomb   |Glue   |Mortar |Village|
|Bomb   |Glue   |Mortar |Engi   |
|Bomb   |Glue   |Wizard |Alch   |
|Bomb   |Glue   |Wizard |Druid  |
|Bomb   |Glue   |Wizard |Engi   |
|Bomb   |Glue   |Super  |Spact  |
|Bomb   |Glue   |Super  |Village|
|Bomb   |Glue   |Super  |Engi   |
|Bomb   |Glue   |Alch   |Village|
|Bomb   |Glue   |Alch   |Engi   |
|Bomb   |Glue   |Druid  |Spact  |
|Bomb   |Glue   |Druid  |Village|
|Bomb   |Glue   |Druid  |Engi   |
|Bomb   |Glue   |Spact  |Village|
|Bomb   |Glue   |Spact  |Engi   |
|Bomb   |Glue   |Village|Engi   |
|Bomb   |Sniper |Sub    |Bucc   |
|Bomb   |Sniper |Sub    |Ace    |
|Bomb   |Sniper |Sub    |Mortar |
|Bomb   |Sniper |Sub    |Alch   |
|Bomb   |Sniper |Sub    |Druid  |
|Bomb   |Sniper |Sub    |Spact  |
|Bomb   |Sniper |Sub    |Engi   |
|Bomb   |Sniper |Bucc   |Ace    |
|Bomb   |Sniper |Bucc   |Heli   |
|Bomb   |Sniper |Bucc   |Alch   |
|Bomb   |Sniper |Bucc   |Druid  |
|Bomb   |Sniper |Bucc   |Engi   |
|Bomb   |Sniper |Ace    |Heli   |
|Bomb   |Sniper |Ace    |Mortar |
|Bomb   |Sniper |Ace    |Super  |
|Bomb   |Sniper |Ace    |Alch   |
|Bomb   |Sniper |Ace    |Druid  |
|Bomb   |Sniper |Ace    |Spact  |
|Bomb   |Sniper |Ace    |Village|
|Bomb   |Sniper |Ace    |Engi   |
|Bomb   |Sniper |Heli   |Mortar |
|Bomb   |Sniper |Heli   |Super  |
|Bomb   |Sniper |Heli   |Druid  |
|Bomb   |Sniper |Heli   |Spact  |
|Bomb   |Sniper |Heli   |Village|
|Bomb   |Sniper |Heli   |Engi   |
|Bomb   |Sniper |Mortar |Super  |
|Bomb   |Sniper |Mortar |Alch   |
|Bomb   |Sniper |Mortar |Druid  |
|Bomb   |Sniper |Mortar |Spact  |
|Bomb   |Sniper |Mortar |Village|
|Bomb   |Sniper |Mortar |Engi   |
|Bomb   |Sniper |Super  |Druid  |
|Bomb   |Sniper |Super  |Spact  |
|Bomb   |Sniper |Super  |Village|
|Bomb   |Sniper |Super  |Engi   |
|Bomb   |Sniper |Alch   |Druid  |
|Bomb   |Sniper |Alch   |Village|
|Bomb   |Sniper |Alch   |Engi   |
|Bomb   |Sniper |Druid  |Spact  |
|Bomb   |Sniper |Druid  |Village|
|Bomb   |Sniper |Druid  |Engi   |
|Bomb   |Sniper |Spact  |Village|
|Bomb   |Sniper |Spact  |Engi   |
|Bomb   |Sniper |Village|Engi   |
|Bomb   |Sub    |Bucc   |Druid  |
|Bomb   |Sub    |Bucc   |Engi   |
|Bomb   |Sub    |Ace    |Druid  |
|Bomb   |Sub    |Ace    |Engi   |
|Bomb   |Sub    |Mortar |Druid  |
|Bomb   |Sub    |Mortar |Spact  |
|Bomb   |Sub    |Mortar |Engi   |
|Bomb   |Sub    |Alch   |Druid  |
|Bomb   |Sub    |Alch   |Engi   |
|Bomb   |Sub    |Druid  |Spact  |
|Bomb   |Sub    |Druid  |Engi   |
|Bomb   |Sub    |Spact  |Engi   |
|Bomb   |Bucc   |Ace    |Druid  |
|Bomb   |Bucc   |Ace    |Engi   |
|Bomb   |Bucc   |Heli   |Druid  |
|Bomb   |Bucc   |Heli   |Engi   |
|Bomb   |Bucc   |Mortar |Druid  |
|Bomb   |Bucc   |Mortar |Engi   |
|Bomb   |Bucc   |Super  |Druid  |
|Bomb   |Bucc   |Super  |Engi   |
|Bomb   |Bucc   |Alch   |Druid  |
|Bomb   |Bucc   |Alch   |Engi   |
|Bomb   |Bucc   |Druid  |Engi   |
|Bomb   |Ace    |Heli   |Mortar |
|Bomb   |Ace    |Heli   |Super  |
|Bomb   |Ace    |Heli   |Spact  |
|Bomb   |Ace    |Heli   |Village|
|Bomb   |Ace    |Heli   |Engi   |
|Bomb   |Ace    |Mortar |Super  |
|Bomb   |Ace    |Mortar |Druid  |
|Bomb   |Ace    |Mortar |Spact  |
|Bomb   |Ace    |Mortar |Village|
|Bomb   |Ace    |Mortar |Engi   |
|Bomb   |Ace    |Super  |Druid  |
|Bomb   |Ace    |Super  |Spact  |
|Bomb   |Ace    |Super  |Village|
|Bomb   |Ace    |Super  |Engi   |
|Bomb   |Ace    |Alch   |Druid  |
|Bomb   |Ace    |Alch   |Village|
|Bomb   |Ace    |Alch   |Engi   |
|Bomb   |Ace    |Druid  |Village|
|Bomb   |Ace    |Druid  |Engi   |
|Bomb   |Ace    |Spact  |Village|
|Bomb   |Ace    |Spact  |Engi   |
|Bomb   |Ace    |Village|Engi   |
|Bomb   |Heli   |Mortar |Super  |
|Bomb   |Heli   |Mortar |Spact  |
|Bomb   |Heli   |Mortar |Village|
|Bomb   |Heli   |Mortar |Engi   |
|Bomb   |Heli   |Super  |Spact  |
|Bomb   |Heli   |Super  |Village|
|Bomb   |Heli   |Super  |Engi   |
|Bomb   |Heli   |Druid  |Engi   |
|Bomb   |Heli   |Spact  |Village|
|Bomb   |Heli   |Spact  |Engi   |
|Bomb   |Heli   |Village|Engi   |
|Bomb   |Mortar |Super  |Alch   |
|Bomb   |Mortar |Super  |Druid  |
|Bomb   |Mortar |Super  |Spact  |
|Bomb   |Mortar |Super  |Village|
|Bomb   |Mortar |Super  |Engi   |
|Bomb   |Mortar |Alch   |Druid  |
|Bomb   |Mortar |Alch   |Village|
|Bomb   |Mortar |Alch   |Engi   |
|Bomb   |Mortar |Druid  |Spact  |
|Bomb   |Mortar |Druid  |Village|
|Bomb   |Mortar |Druid  |Engi   |
|Bomb   |Mortar |Spact  |Village|
|Bomb   |Mortar |Spact  |Engi   |
|Bomb   |Mortar |Village|Engi   |
|Bomb   |Wizard |Alch   |Druid  |
|Bomb   |Wizard |Alch   |Village|
|Bomb   |Wizard |Alch   |Engi   |
|Bomb   |Wizard |Druid  |Engi   |
|Bomb   |Wizard |Village|Engi   |
|Bomb   |Super  |Alch   |Village|
|Bomb   |Super  |Alch   |Engi   |
|Bomb   |Super  |Druid  |Village|
|Bomb   |Super  |Druid  |Engi   |
|Bomb   |Super  |Spact  |Village|
|Bomb   |Super  |Spact  |Engi   |
|Bomb   |Super  |Village|Engi   |
|Bomb   |Alch   |Druid  |Village|
|Bomb   |Alch   |Druid  |Engi   |
|Bomb   |Alch   |Village|Engi   |
|Bomb   |Druid  |Spact  |Village|
|Bomb   |Druid  |Spact  |Engi   |
|Bomb   |Druid  |Village|Engi   |
|Bomb   |Spact  |Village|Engi   |
|Tack   |Ice    |Glue   |Sniper |
|Tack   |Ice    |Glue   |Bucc   |
|Tack   |Ice    |Glue   |Ace    |
|Tack   |Ice    |Glue   |Heli   |
|Tack   |Ice    |Glue   |Mortar |
|Tack   |Ice    |Glue   |Ninja  |
|Tack   |Ice    |Glue   |Spact  |
|Tack   |Ice    |Glue   |Village|
|Tack   |Ice    |Glue   |Engi   |
|Tack   |Ice    |Sniper |Sub    |
|Tack   |Ice    |Sniper |Bucc   |
|Tack   |Ice    |Sniper |Ace    |
|Tack   |Ice    |Sniper |Mortar |
|Tack   |Ice    |Sniper |Super  |
|Tack   |Ice    |Sniper |Ninja  |
|Tack   |Ice    |Sniper |Alch   |
|Tack   |Ice    |Sniper |Druid  |
|Tack   |Ice    |Sniper |Spact  |
|Tack   |Ice    |Sniper |Village|
|Tack   |Ice    |Sniper |Engi   |
|Tack   |Ice    |Sub    |Bucc   |
|Tack   |Ice    |Sub    |Ace    |
|Tack   |Ice    |Sub    |Ninja  |
|Tack   |Ice    |Sub    |Alch   |
|Tack   |Ice    |Sub    |Druid  |
|Tack   |Ice    |Sub    |Engi   |
|Tack   |Ice    |Bucc   |Heli   |
|Tack   |Ice    |Bucc   |Ninja  |
|Tack   |Ice    |Bucc   |Alch   |
|Tack   |Ice    |Bucc   |Druid  |
|Tack   |Ice    |Bucc   |Engi   |
|Tack   |Ice    |Ace    |Druid  |
|Tack   |Ice    |Ace    |Engi   |
|Tack   |Ice    |Heli   |Druid  |
|Tack   |Ice    |Heli   |Engi   |
|Tack   |Ice    |Mortar |Super  |
|Tack   |Ice    |Mortar |Ninja  |
|Tack   |Ice    |Mortar |Alch   |
|Tack   |Ice    |Mortar |Druid  |
|Tack   |Ice    |Mortar |Village|
|Tack   |Ice    |Mortar |Engi   |
|Tack   |Ice    |Super  |Village|
|Tack   |Ice    |Super  |Engi   |
|Tack   |Ice    |Ninja  |Druid  |
|Tack   |Ice    |Ninja  |Engi   |
|Tack   |Ice    |Alch   |Village|
|Tack   |Ice    |Alch   |Engi   |
|Tack   |Ice    |Druid  |Spact  |
|Tack   |Ice    |Druid  |Village|
|Tack   |Ice    |Druid  |Engi   |
|Tack   |Ice    |Spact  |Engi   |
|Tack   |Ice    |Village|Engi   |
|Tack   |Glue   |Sniper |Sub    |
|Tack   |Glue   |Sniper |Bucc   |
|Tack   |Glue   |Sniper |Ace    |
|Tack   |Glue   |Sniper |Heli   |
|Tack   |Glue   |Sniper |Mortar |
|Tack   |Glue   |Sniper |Super  |
|Tack   |Glue   |Sniper |Ninja  |
|Tack   |Glue   |Sniper |Alch   |
|Tack   |Glue   |Sniper |Druid  |
|Tack   |Glue   |Sniper |Spact  |
|Tack   |Glue   |Sniper |Village|
|Tack   |Glue   |Sniper |Engi   |
|Tack   |Glue   |Sub    |Bucc   |
|Tack   |Glue   |Sub    |Ninja  |
|Tack   |Glue   |Sub    |Alch   |
|Tack   |Glue   |Sub    |Druid  |
|Tack   |Glue   |Sub    |Engi   |
|Tack   |Glue   |Bucc   |Heli   |
|Tack   |Glue   |Bucc   |Ninja  |
|Tack   |Glue   |Bucc   |Alch   |
|Tack   |Glue   |Bucc   |Druid  |
|Tack   |Glue   |Bucc   |Engi   |
|Tack   |Glue   |Ace    |Druid  |
|Tack   |Glue   |Ace    |Engi   |
|Tack   |Glue   |Heli   |Druid  |
|Tack   |Glue   |Heli   |Engi   |
|Tack   |Glue   |Mortar |Super  |
|Tack   |Glue   |Mortar |Alch   |
|Tack   |Glue   |Mortar |Druid  |
|Tack   |Glue   |Mortar |Village|
|Tack   |Glue   |Mortar |Engi   |
|Tack   |Glue   |Wizard |Druid  |
|Tack   |Glue   |Wizard |Engi   |
|Tack   |Glue   |Super  |Village|
|Tack   |Glue   |Super  |Engi   |
|Tack   |Glue   |Ninja  |Druid  |
|Tack   |Glue   |Ninja  |Engi   |
|Tack   |Glue   |Alch   |Village|
|Tack   |Glue   |Alch   |Engi   |
|Tack   |Glue   |Druid  |Spact  |
|Tack   |Glue   |Druid  |Village|
|Tack   |Glue   |Druid  |Engi   |
|Tack   |Glue   |Spact  |Engi   |
|Tack   |Glue   |Village|Engi   |
|Tack   |Sniper |Sub    |Bucc   |
|Tack   |Sniper |Sub    |Ace    |
|Tack   |Sniper |Sub    |Ninja  |
|Tack   |Sniper |Sub    |Alch   |
|Tack   |Sniper |Sub    |Druid  |
|Tack   |Sniper |Sub    |Spact  |
|Tack   |Sniper |Sub    |Engi   |
|Tack   |Sniper |Bucc   |Ace    |
|Tack   |Sniper |Bucc   |Heli   |
|Tack   |Sniper |Bucc   |Ninja  |
|Tack   |Sniper |Bucc   |Alch   |
|Tack   |Sniper |Bucc   |Druid  |
|Tack   |Sniper |Bucc   |Engi   |
|Tack   |Sniper |Ace    |Ninja  |
|Tack   |Sniper |Ace    |Alch   |
|Tack   |Sniper |Ace    |Druid  |
|Tack   |Sniper |Ace    |Engi   |
|Tack   |Sniper |Heli   |Druid  |
|Tack   |Sniper |Heli   |Engi   |
|Tack   |Sniper |Mortar |Super  |
|Tack   |Sniper |Mortar |Ninja  |
|Tack   |Sniper |Mortar |Alch   |
|Tack   |Sniper |Mortar |Druid  |
|Tack   |Sniper |Mortar |Village|
|Tack   |Sniper |Mortar |Engi   |
|Tack   |Sniper |Wizard |Druid  |
|Tack   |Sniper |Wizard |Engi   |
|Tack   |Sniper |Super  |Druid  |
|Tack   |Sniper |Super  |Village|
|Tack   |Sniper |Super  |Engi   |
|Tack   |Sniper |Ninja  |Druid  |
|Tack   |Sniper |Ninja  |Engi   |
|Tack   |Sniper |Alch   |Druid  |
|Tack   |Sniper |Alch   |Village|
|Tack   |Sniper |Alch   |Engi   |
|Tack   |Sniper |Druid  |Spact  |
|Tack   |Sniper |Druid  |Village|
|Tack   |Sniper |Druid  |Engi   |
|Tack   |Sniper |Spact  |Engi   |
|Tack   |Sniper |Village|Engi   |
|Tack   |Sub    |Bucc   |Ninja  |
|Tack   |Sub    |Bucc   |Druid  |
|Tack   |Sub    |Bucc   |Engi   |
|Tack   |Sub    |Ace    |Ninja  |
|Tack   |Sub    |Ace    |Druid  |
|Tack   |Sub    |Ace    |Engi   |
|Tack   |Sub    |Ninja  |Druid  |
|Tack   |Sub    |Ninja  |Engi   |
|Tack   |Sub    |Alch   |Engi   |
|Tack   |Sub    |Druid  |Spact  |
|Tack   |Sub    |Druid  |Engi   |
|Tack   |Sub    |Spact  |Engi   |
|Tack   |Bucc   |Ace    |Druid  |
|Tack   |Bucc   |Ace    |Engi   |
|Tack   |Bucc   |Heli   |Druid  |
|Tack   |Bucc   |Heli   |Engi   |
|Tack   |Bucc   |Super  |Druid  |
|Tack   |Bucc   |Super  |Engi   |
|Tack   |Bucc   |Ninja  |Druid  |
|Tack   |Bucc   |Ninja  |Engi   |
|Tack   |Bucc   |Alch   |Druid  |
|Tack   |Bucc   |Alch   |Engi   |
|Tack   |Bucc   |Druid  |Engi   |
|Tack   |Ace    |Ninja  |Druid  |
|Tack   |Ace    |Ninja  |Engi   |
|Tack   |Ace    |Alch   |Druid  |
|Tack   |Ace    |Alch   |Engi   |
|Tack   |Ace    |Druid  |Engi   |
|Tack   |Heli   |Druid  |Engi   |
|Tack   |Mortar |Super  |Alch   |
|Tack   |Mortar |Super  |Druid  |
|Tack   |Mortar |Super  |Village|
|Tack   |Mortar |Super  |Engi   |
|Tack   |Mortar |Ninja  |Druid  |
|Tack   |Mortar |Ninja  |Engi   |
|Tack   |Mortar |Alch   |Druid  |
|Tack   |Mortar |Alch   |Village|
|Tack   |Mortar |Alch   |Engi   |
|Tack   |Mortar |Druid  |Village|
|Tack   |Mortar |Druid  |Engi   |
|Tack   |Mortar |Village|Engi   |
|Tack   |Wizard |Druid  |Engi   |
|Tack   |Super  |Alch   |Village|
|Tack   |Super  |Alch   |Engi   |
|Tack   |Super  |Druid  |Village|
|Tack   |Super  |Druid  |Engi   |
|Tack   |Super  |Village|Engi   |
|Tack   |Ninja  |Druid  |Engi   |
|Tack   |Alch   |Druid  |Engi   |
|Tack   |Alch   |Village|Engi   |
|Tack   |Druid  |Spact  |Engi   |
|Tack   |Druid  |Village|Engi   |
|Ice    |Glue   |Sniper |Sub    |
|Ice    |Glue   |Sniper |Bucc   |
|Ice    |Glue   |Sniper |Ninja  |
|Ice    |Glue   |Sniper |Alch   |
|Ice    |Glue   |Sniper |Druid  |
|Ice    |Glue   |Sniper |Engi   |
|Ice    |Glue   |Sub    |Bucc   |
|Ice    |Glue   |Sub    |Ace    |
|Ice    |Glue   |Sub    |Ninja  |
|Ice    |Glue   |Sub    |Alch   |
|Ice    |Glue   |Sub    |Druid  |
|Ice    |Glue   |Sub    |Engi   |
|Ice    |Glue   |Bucc   |Heli   |
|Ice    |Glue   |Bucc   |Ninja  |
|Ice    |Glue   |Bucc   |Alch   |
|Ice    |Glue   |Bucc   |Druid  |
|Ice    |Glue   |Bucc   |Spact  |
|Ice    |Glue   |Bucc   |Engi   |
|Ice    |Glue   |Ace    |Druid  |
|Ice    |Glue   |Ace    |Engi   |
|Ice    |Glue   |Heli   |Druid  |
|Ice    |Glue   |Heli   |Engi   |
|Ice    |Glue   |Mortar |Alch   |
|Ice    |Glue   |Mortar |Druid  |
|Ice    |Glue   |Mortar |Engi   |
|Ice    |Glue   |Wizard |Alch   |
|Ice    |Glue   |Wizard |Engi   |
|Ice    |Glue   |Super  |Engi   |
|Ice    |Glue   |Ninja  |Druid  |
|Ice    |Glue   |Ninja  |Spact  |
|Ice    |Glue   |Ninja  |Engi   |
|Ice    |Glue   |Alch   |Spact  |
|Ice    |Glue   |Alch   |Village|
|Ice    |Glue   |Alch   |Engi   |
|Ice    |Glue   |Druid  |Spact  |
|Ice    |Glue   |Druid  |Village|
|Ice    |Glue   |Druid  |Engi   |
|Ice    |Glue   |Spact  |Engi   |
|Ice    |Glue   |Village|Engi   |
|Ice    |Sniper |Sub    |Bucc   |
|Ice    |Sniper |Sub    |Ace    |
|Ice    |Sniper |Sub    |Mortar |
|Ice    |Sniper |Sub    |Ninja  |
|Ice    |Sniper |Sub    |Alch   |
|Ice    |Sniper |Sub    |Druid  |
|Ice    |Sniper |Sub    |Spact  |
|Ice    |Sniper |Sub    |Village|
|Ice    |Sniper |Sub    |Engi   |
|Ice    |Sniper |Bucc   |Ninja  |
|Ice    |Sniper |Bucc   |Alch   |
|Ice    |Sniper |Bucc   |Druid  |
|Ice    |Sniper |Bucc   |Spact  |
|Ice    |Sniper |Bucc   |Engi   |
|Ice    |Sniper |Ace    |Druid  |
|Ice    |Sniper |Ace    |Engi   |
|Ice    |Sniper |Mortar |Alch   |
|Ice    |Sniper |Mortar |Druid  |
|Ice    |Sniper |Mortar |Engi   |
|Ice    |Sniper |Wizard |Alch   |
|Ice    |Sniper |Wizard |Engi   |
|Ice    |Sniper |Super  |Ninja  |
|Ice    |Sniper |Super  |Druid  |
|Ice    |Sniper |Super  |Engi   |
|Ice    |Sniper |Ninja  |Druid  |
|Ice    |Sniper |Ninja  |Spact  |
|Ice    |Sniper |Ninja  |Village|
|Ice    |Sniper |Ninja  |Engi   |
|Ice    |Sniper |Alch   |Druid  |
|Ice    |Sniper |Alch   |Spact  |
|Ice    |Sniper |Alch   |Village|
|Ice    |Sniper |Alch   |Engi   |
|Ice    |Sniper |Druid  |Spact  |
|Ice    |Sniper |Druid  |Village|
