|Dart   |Boomer |Bomb   |Tack   |
|Dart   |Sub    |Wizard |Alch   |
|Dart   |Sub    |Wizard |Druid  |
|Dart   |Sub    |Wizard |Spact  |
|Dart   |Sub    |Wizard |Village|
|Dart   |Sub    |Super  |Ninja  |
|Dart   |Sub    |Super  |Alch   |
|Dart   |Sub    |Super  |Druid  |
|Dart   |Sub    |Super  |Spact  |
|Dart   |Sub    |Super  |Village|
|Dart   |Sub    |Ninja  |Alch   |
|Dart   |Sub    |Ninja  |Druid  |
|Dart   |Sub    |Ninja  |Spact  |
|Dart   |Sub    |Ninja  |Village|
|Dart   |Sub    |Alch   |Druid  |
|Dart   |Sub    |Alch   |Spact  |
|Dart   |Sub    |Alch   |Village|
|Dart   |Sub    |Druid  |Spact  |
|Dart   |Sub    |Druid  |Village|
|Dart   |Sub    |Spact  |Village|
|Dart   |Bucc   |Ace    |Heli   |
|Dart   |Bucc   |Ace    |Mortar |
|Dart   |Bucc   |Ace    |Wizard |
|Dart   |Bucc   |Ace    |Super  |
|Dart   |Bucc   |Ace    |Ninja  |
|Dart   |Bucc   |Ace    |Alch   |
|Dart   |Bucc   |Ace    |Druid  |
|Dart   |Bucc   |Ace    |Spact  |
|Dart   |Bucc   |Ace    |Village|
|Dart   |Bucc   |Heli   |Mortar |
|Dart   |Bucc   |Heli   |Wizard |
|Dart   |Bucc   |Heli   |Super  |
|Dart   |Bucc   |Heli   |Ninja  |
|Dart   |Bucc   |Heli   |Alch   |
|Dart   |Bucc   |Heli   |Druid  |
|Dart   |Bucc   |Heli   |Spact  |
|Dart   |Bucc   |Heli   |Village|
|Dart   |Bucc   |Mortar |Wizard |
|Dart   |Bucc   |Mortar |Super  |
|Dart   |Bucc   |Mortar |Ninja  |
|Dart   |Bucc   |Mortar |Alch   |
|Dart   |Bucc   |Mortar |Druid  |
|Dart   |Bucc   |Mortar |Spact  |
|Dart   |Bucc   |Mortar |Village|
|Dart   |Bucc   |Wizard |Super  |
|Dart   |Bucc   |Wizard |Ninja  |
|Dart   |Bucc   |Wizard |Alch   |
|Dart   |Bucc   |Wizard |Druid  |
|Dart   |Bucc   |Wizard |Spact  |
|Dart   |Bucc   |Wizard |Village|
|Dart   |Bucc   |Super  |Ninja  |
|Dart   |Bucc   |Super  |Alch   |
|Dart   |Bucc   |Super  |Druid  |
|Dart   |Bucc   |Super  |Spact  |
|Dart   |Bucc   |Super  |Village|
|Dart   |Bucc   |Ninja  |Alch   |
|Dart   |Bucc   |Ninja  |Druid  |
|Dart   |Bucc   |Ninja  |Spact  |
|Dart   |Bucc   |Ninja  |Village|
|Dart   |Bucc   |Alch   |Druid  |
|Dart   |Bucc   |Alch   |Spact  |
|Dart   |Bucc   |Alch   |Village|
|Dart   |Bucc   |Druid  |Spact  |
|Dart   |Bucc   |Druid  |Village|
|Dart   |Bucc   |Spact  |Village|
|Dart   |Ace    |Heli   |Mortar |
|Dart   |Ace    |Heli   |Wizard |
|Dart   |Ace    |Heli   |Super  |
|Dart   |Ace    |Heli   |Ninja  |
|Dart   |Ace    |Heli   |Alch   |
|Dart   |Ace    |Heli   |Druid  |
|Dart   |Ace    |Heli   |Spact  |
|Dart   |Ace    |Heli   |Village|
|Dart   |Ace    |Mortar |Wizard |
|Dart   |Ace    |Mortar |Super  |
|Dart   |Ace    |Mortar |Ninja  |
|Dart   |Ace    |Mortar |Alch   |
|Dart   |Ace    |Mortar |Druid  |
|Dart   |Ace    |Mortar |Spact  |
|Dart   |Ace    |Mortar |Village|
|Dart   |Ace    |Wizard |Super  |
|Dart   |Ace    |Wizard |Ninja  |
|Dart   |Ace    |Wizard |Alch   |
|Dart   |Ace    |Wizard |Druid  |
|Dart   |Ace    |Wizard |Spact  |
|Dart   |Ace    |Wizard |Village|
|Dart   |Ace    |Super  |Ninja  |
|Dart   |Ace    |Super  |Alch   |
|Dart   |Ace    |Super  |Druid  |
|Dart   |Ace    |Super  |Spact  |
|Dart   |Ace    |Super  |Village|
|Dart   |Ace    |Ninja  |Alch   |
|Dart   |Ace    |Ninja  |Druid  |
|Dart   |Ace    |Ninja  |Spact  |
|Dart   |Ace    |Ninja  |Village|
|Dart   |Ace    |Alch   |Druid  |
|Dart   |Ace    |Alch   |Spact  |
|Dart   |Ace    |Alch   |Village|
|Dart   |Ace    |Druid  |Spact  |
|Dart   |Ace    |Druid  |Village|
|Dart   |Ace    |Spact  |Village|
|Dart   |Heli   |Mortar |Wizard |
|Dart   |Heli   |Mortar |Super  |
|Dart   |Heli   |Mortar |Ninja  |
|Dart   |Heli   |Mortar |Alch   |
|Dart   |Heli   |Mortar |Druid  |
|Dart   |Heli   |Mortar |Spact  |
|Dart   |Heli   |Mortar |Village|
|Dart   |Heli   |Wizard |Super  |
|Dart   |Heli   |Wizard |Ninja  |
|Dart   |Heli   |Wizard |Alch   |
|Dart   |Heli   |Wizard |Druid  |
|Dart   |Heli   |Wizard |Spact  |
|Dart   |Heli   |Wizard |Village|
|Dart   |Heli   |Super  |Ninja  |
|Dart   |Heli   |Super  |Alch   |
|Dart   |Heli   |Super  |Druid  |
|Dart   |Heli   |Super  |Spact  |
|Dart   |Heli   |Super  |Village|
|Dart   |Heli   |Ninja  |Alch   |
|Dart   |Heli   |Ninja  |Druid  |
|Dart   |Heli   |Ninja  |Spact  |
|Dart   |Heli   |Ninja  |Village|
|Dart   |Heli   |Alch   |Druid  |
|Dart   |Heli   |Alch   |Spact  |
|Dart   |Heli   |Alch   |Village|
|Dart   |Heli   |Druid  |Spact  |
|Dart   |Heli   |Druid  |Village|
|Dart   |Heli   |Spact  |Village|
|Dart   |Mortar |Wizard |Super  |
|Dart   |Mortar |Wizard |Ninja  |
|Dart   |Mortar |Wizard |Alch   |
|Dart   |Mortar |Wizard |Druid  |
|Dart   |Mortar |Wizard |Spact  |
|Dart   |Mortar |Wizard |Village|
|Dart   |Mortar |Super  |Ninja  |
|Dart   |Mortar |Super  |Alch   |
|Dart   |Mortar |Super  |Druid  |
|Dart   |Mortar |Super  |Spact  |
|Dart   |Mortar |Super  |Village|
|Dart   |Mortar |Ninja  |Alch   |
|Dart   |Mortar |Ninja  |Druid  |
|Dart   |Mortar |Ninja  |Spact  |
|Dart   |Mortar |Ninja  |Village|
|Dart   |Mortar |Alch   |Druid  |
|Dart   |Mortar |Alch   |Spact  |
|Dart   |Mortar |Alch   |Village|
|Dart   |Mortar |Druid  |Spact  |
|Dart   |Mortar |Druid  |Village|
|Dart   |Mortar |Spact  |Village|
|Dart   |Wizard |Super  |Ninja  |
|Dart   |Wizard |Super  |Alch   |
|Dart   |Wizard |Super  |Druid  |
|Dart   |Wizard |Super  |Spact  |
|Dart   |Wizard |Super  |Village|
|Dart   |Wizard |Ninja  |Alch   |
|Dart   |Wizard |Ninja  |Druid  |
|Dart   |Wizard |Ninja  |Spact  |
|Dart   |Wizard |Ninja  |Village|
|Dart   |Wizard |Alch   |Druid  |
|Dart   |Wizard |Alch   |Spact  |
|Dart   |Wizard |Alch   |Village|
|Dart   |Wizard |Druid  |Spact  |
|Dart   |Wizard |Druid  |Village|
|Dart   |Wizard |Spact  |Village|
|Dart   |Super  |Ninja  |Alch   |
|Dart   |Super  |Ninja  |Druid  |
|Dart   |Super  |Ninja  |Spact  |
|Dart   |Super  |Ninja  |Village|
|Dart   |Super  |Alch   |Druid  |
|Dart   |Super  |Alch   |Spact  |
|Dart   |Super  |Alch   |Village|
|Dart   |Super  |Druid  |Spact  |
|Dart   |Super  |Druid  |Village|
|Dart   |Super  |Spact  |Village|
|Dart   |Ninja  |Alch   |Druid  |
|Dart   |Ninja  |Alch   |Spact  |
|Dart   |Ninja  |Alch   |Village|
|Dart   |Ninja  |Druid  |Spact  |
|Dart   |Ninja  |Druid  |Village|
|Dart   |Ninja  |Spact  |Village|
|Dart   |Alch   |Druid  |Spact  |
|Dart   |Alch   |Druid  |Village|
|Dart   |Alch   |Spact  |Village|
|Dart   |Druid  |Spact  |Village|
|Boomer |Bomb   |Tack   |Ice    |
|Boomer |Bomb   |Tack   |Glue   |
|Boomer |Bomb   |Tack   |Sniper |
|Boomer |Bomb   |Tack   |Sub    |
|Boomer |Bomb   |Tack   |Bucc   |
|Boomer |Bomb   |Tack   |Ace    |
|Boomer |Bomb   |Tack   |Heli   |
|Boomer |Bomb   |Tack   |Mortar |
|Boomer |Bomb   |Tack   |Wizard |
|Boomer |Bomb   |Tack   |Super  |
|Boomer |Bomb   |Tack   |Ninja  |
|Boomer |Bomb   |Tack   |Alch   |
|Boomer |Bomb   |Tack   |Druid  |
|Boomer |Bomb   |Tack   |Spact  |
|Boomer |Bomb   |Tack   |Village|
|Boomer |Bomb   |Ice    |Glue   |
|Boomer |Bomb   |Ice    |Sniper |
|Boomer |Bomb   |Ice    |Sub    |
|Boomer |Bomb   |Ice    |Bucc   |
|Boomer |Bomb   |Ice    |Ace    |
|Boomer |Bomb   |Ice    |Heli   |
|Boomer |Bomb   |Ice    |Mortar |
|Boomer |Bomb   |Ice    |Wizard |
|Boomer |Bomb   |Ice    |Super  |
|Boomer |Bomb   |Ice    |Ninja  |
|Boomer |Bomb   |Ice    |Alch   |
|Boomer |Bomb   |Ice    |Druid  |
|Boomer |Bomb   |Ice    |Spact  |
|Boomer |Bomb   |Ice    |Village|
|Boomer |Bomb   |Glue   |Sniper |
|Boomer |Bomb   |Glue   |Sub    |
|Boomer |Bomb   |Glue   |Bucc   |
|Boomer |Bomb   |Glue   |Ace    |
|Boomer |Bomb   |Glue   |Heli   |
|Boomer |Bomb   |Glue   |Mortar |
|Boomer |Bomb   |Glue   |Wizard |
|Boomer |Bomb   |Glue   |Super  |
|Boomer |Bomb   |Glue   |Ninja  |
|Boomer |Bomb   |Glue   |Alch   |
|Boomer |Bomb   |Glue   |Druid  |
|Boomer |Bomb   |Glue   |Spact  |
|Boomer |Bomb   |Glue   |Village|
|Boomer |Bomb   |Sniper |Sub    |
|Boomer |Bomb   |Sniper |Bucc   |
|Boomer |Bomb   |Sniper |Ace    |
|Boomer |Bomb   |Sniper |Heli   |
|Boomer |Bomb   |Sniper |Mortar |
|Boomer |Bomb   |Sniper |Wizard |
|Boomer |Bomb   |Sniper |Super  |
|Boomer |Bomb   |Sniper |Ninja  |
|Boomer |Bomb   |Sniper |Alch   |
|Boomer |Bomb   |Sniper |Druid  |
|Boomer |Bomb   |Sniper |Spact  |
|Boomer |Bomb   |Sniper |Village|
|Boomer |Bomb   |Sub    |Bucc   |
|Boomer |Bomb   |Sub    |Ace    |
|Boomer |Bomb   |Sub    |Heli   |
|Boomer |Bomb   |Sub    |Mortar |
|Boomer |Bomb   |Sub    |Wizard |
|Boomer |Bomb   |Sub    |Super  |
|Boomer |Bomb   |Sub    |Ninja  |
|Boomer |Bomb   |Sub    |Alch   |
|Boomer |Bomb   |Sub    |Druid  |
|Boomer |Bomb   |Sub    |Spact  |
|Boomer |Bomb   |Sub    |Village|
|Boomer |Bomb   |Bucc   |Ace    |
|Boomer |Bomb   |Bucc   |Heli   |
|Boomer |Bomb   |Bucc   |Mortar |
|Boomer |Bomb   |Bucc   |Wizard |
|Boomer |Bomb   |Bucc   |Super  |
|Boomer |Bomb   |Bucc   |Ninja  |
|Boomer |Bomb   |Bucc   |Alch   |
|Boomer |Bomb   |Bucc   |Druid  |
|Boomer |Bomb   |Bucc   |Spact  |
|Boomer |Bomb   |Bucc   |Village|
|Boomer |Bomb   |Ace    |Heli   |
|Boomer |Bomb   |Ace    |Mortar |
|Boomer |Bomb   |Ace    |Wizard |
|Boomer |Bomb   |Ace    |Super  |
|Boomer |Bomb   |Ace    |Ninja  |
|Boomer |Bomb   |Ace    |Alch   |
|Boomer |Bomb   |Ace    |Druid  |
|Boomer |Bomb   |Ace    |Spact  |
|Boomer |Bomb   |Ace    |Village|
|Boomer |Bomb   |Heli   |Mortar |
|Boomer |Bomb   |Heli   |Wizard |
|Boomer |Bomb   |Heli   |Super  |
|Boomer |Bomb   |Heli   |Ninja  |
|Boomer |Bomb   |Heli   |Alch   |
|Boomer |Bomb   |Heli   |Druid  |
|Boomer |Bomb   |Heli   |Spact  |
|Boomer |Bomb   |Heli   |Village|
|Boomer |Bomb   |Mortar |Wizard |
|Boomer |Bomb   |Mortar |Super  |
|Boomer |Bomb   |Mortar |Ninja  |
|Boomer |Bomb   |Mortar |Alch   |
|Boomer |Bomb   |Mortar |Druid  |
|Boomer |Bomb   |Mortar |Spact  |
|Boomer |Bomb   |Mortar |Village|
|Boomer |Bomb   |Wizard |Super  |
|Boomer |Bomb   |Wizard |Ninja  |
|Boomer |Bomb   |Wizard |Alch   |
|Boomer |Bomb   |Wizard |Druid  |
|Boomer |Bomb   |Wizard |Spact  |
|Boomer |Bomb   |Wizard |Village|
|Boomer |Bomb   |Super  |Ninja  |
|Boomer |Bomb   |Super  |Alch   |
|Boomer |Bomb   |Super  |Druid  |
|Boomer |Bomb   |Super  |Spact  |
|Boomer |Bomb   |Super  |Village|
|Boomer |Bomb   |Ninja  |Alch   |
|Boomer |Bomb   |Ninja  |Druid  |
|Boomer |Bomb   |Ninja  |Spact  |
|Boomer |Bomb   |Ninja  |Village|
|Boomer |Bomb   |Alch   |Druid  |
|Boomer |Bomb   |Alch   |Spact  |
|Boomer |Bomb   |Alch   |Village|
|Boomer |Bomb   |Druid  |Spact  |
|Boomer |Bomb   |Druid  |Village|
|Boomer |Bomb   |Spact  |Village|
|Boomer |Tack   |Ice    |Glue   |
|Boomer |Tack   |Ice    |Sniper |
|Boomer |Tack   |Ice    |Sub    |
|Boomer |Tack   |Ice    |Bucc   |
|Boomer |Tack   |Ice    |Ace    |
|Boomer |Tack   |Ice    |Heli   |
|Boomer |Tack   |Ice    |Mortar |
|Boomer |Tack   |Ice    |Wizard |
|Boomer |Tack   |Ice    |Super  |
|Boomer |Tack   |Ice    |Ninja  |
|Boomer |Tack   |Ice    |Alch   |
|Boomer |Tack   |Ice    |Druid  |
|Boomer |Tack   |Ice    |Spact  |
|Boomer |Tack   |Ice    |Village|
|Boomer |Tack   |Glue   |Sniper |
|Boomer |Tack   |Glue   |Sub    |
|Boomer |Tack   |Glue   |Bucc   |
|Boomer |Tack   |Glue   |Ace    |
|Boomer |Tack   |Glue   |Heli   |
|Boomer |Tack   |Glue   |Mortar |
|Boomer |Tack   |Glue   |Wizard |
|Boomer |Tack   |Glue   |Super  |
|Boomer |Tack   |Glue   |Ninja  |
|Boomer |Tack   |Glue   |Alch   |
|Boomer |Tack   |Glue   |Druid  |
|Boomer |Tack   |Glue   |Spact  |
|Boomer |Tack   |Glue   |Village|
|Boomer |Tack   |Sniper |Sub    |
|Boomer |Tack   |Sniper |Bucc   |
|Boomer |Tack   |Sniper |Ace    |
|Boomer |Tack   |Sniper |Heli   |
|Boomer |Tack   |Sniper |Mortar |
|Boomer |Tack   |Sniper |Wizard |
|Boomer |Tack   |Sniper |Super  |
|Boomer |Tack   |Sniper |Ninja  |
|Boomer |Tack   |Sniper |Alch   |
|Boomer |Tack   |Sniper |Druid  |
|Boomer |Tack   |Sniper |Spact  |
|Boomer |Tack   |Sniper |Village|
|Boomer |Tack   |Sub    |Bucc   |
|Boomer |Tack   |Sub    |Ace    |
|Boomer |Tack   |Sub    |Heli   |
|Boomer |Tack   |Sub    |Mortar |
|Boomer |Tack   |Sub    |Wizard |
|Boomer |Tack   |Sub    |Super  |
|Boomer |Tack   |Sub    |Ninja  |
|Boomer |Tack   |Sub    |Alch   |
|Boomer |Tack   |Sub    |Druid  |
|Boomer |Tack   |Sub    |Spact  |
|Boomer |Tack   |Sub    |Village|
|Boomer |Tack   |Bucc   |Ace    |
|Boomer |Tack   |Bucc   |Heli   |
|Boomer |Tack   |Bucc   |Mortar |
|Boomer |Tack   |Bucc   |Wizard |
|Boomer |Tack   |Bucc   |Super  |
|Boomer |Tack   |Bucc   |Ninja  |
|Boomer |Tack   |Bucc   |Alch   |
|Boomer |Tack   |Bucc   |Druid  |
|Boomer |Tack   |Bucc   |Spact  |
|Boomer |Tack   |Bucc   |Village|
|Boomer |Tack   |Ace    |Heli   |
|Boomer |Tack   |Ace    |Mortar |
|Boomer |Tack   |Ace    |Wizard |
|Boomer |Tack   |Ace    |Super  |
|Boomer |Tack   |Ace    |Ninja  |
|Boomer |Tack   |Ace    |Alch   |
|Boomer |Tack   |Ace    |Druid  |
|Boomer |Tack   |Ace    |Spact  |
|Boomer |Tack   |Ace    |Village|
|Boomer |Tack   |Heli   |Mortar |
|Boomer |Tack   |Heli   |Wizard |
|Boomer |Tack   |Heli   |Super  |
|Boomer |Tack   |Heli   |Ninja  |
|Boomer |Tack   |Heli   |Alch   |
|Boomer |Tack   |Heli   |Druid  |
|Boomer |Tack   |Heli   |Spact  |
|Boomer |Tack   |Heli   |Village|
|Boomer |Tack   |Mortar |Wizard |
|Boomer |Tack   |Mortar |Super  |
|Boomer |Tack   |Mortar |Ninja  |
|Boomer |Tack   |Mortar |Alch   |
|Boomer |Tack   |Mortar |Druid  |
|Boomer |Tack   |Mortar |Spact  |
|Boomer |Tack   |Mortar |Village|
|Boomer |Tack   |Wizard |Super  |
|Boomer |Tack   |Wizard |Ninja  |
|Boomer |Tack   |Wizard |Alch   |
|Boomer |Tack   |Wizard |Druid  |
|Boomer |Tack   |Wizard |Spact  |
|Boomer |Tack   |Wizard |Village|
|Boomer |Tack   |Super  |Ninja  |
|Boomer |Tack   |Super  |Alch   |
|Boomer |Tack   |Super  |Druid  |
|Boomer |Tack   |Super  |Spact  |
|Boomer |Tack   |Super  |Village|
|Boomer |Tack   |Ninja  |Alch   |
|Boomer |Tack   |Ninja  |Druid  |
|Boomer |Tack   |Ninja  |Spact  |
|Boomer |Tack   |Ninja  |Village|
|Boomer |Tack   |Alch   |Druid  |
|Boomer |Tack   |Alch   |Spact  |
|Boomer |Tack   |Alch   |Village|
|Boomer |Tack   |Druid  |Spact  |
|Boomer |Tack   |Druid  |Village|
|Boomer |Tack   |Spact  |Village|
|Boomer |Ice    |Glue   |Sniper |
|Boomer |Ice    |Glue   |Sub    |
|Boomer |Ice    |Glue   |Bucc   |
|Boomer |Ice    |Glue   |Ace    |
|Boomer |Ice    |Glue   |Heli   |
|Boomer |Ice    |Glue   |Mortar |
|Boomer |Ice    |Glue   |Wizard |
|Boomer |Ice    |Glue   |Super  |
|Boomer |Ice    |Glue   |Ninja  |
|Boomer |Ice    |Glue   |Alch   |
|Boomer |Ice    |Glue   |Druid  |
|Boomer |Ice    |Glue   |Spact  |
|Boomer |Ice    |Glue   |Village|
|Boomer |Ice    |Sniper |Sub    |
|Boomer |Ice    |Sniper |Bucc   |
|Boomer |Ice    |Sniper |Ace    |
|Boomer |Ice    |Sniper |Heli   |
|Boomer |Ice    |Sniper |Mortar |
|Boomer |Ice    |Sniper |Wizard |
|Boomer |Ice    |Sniper |Super  |
|Boomer |Ice    |Sniper |Ninja  |
|Boomer |Ice    |Sniper |Alch   |
|Boomer |Ice    |Sniper |Druid  |
|Boomer |Ice    |Sniper |Spact  |
|Boomer |Ice    |Sniper |Village|
|Boomer |Ice    |Sub    |Bucc   |
|Boomer |Ice    |Sub    |Ace    |
|Boomer |Ice    |Sub    |Heli   |
|Boomer |Ice    |Sub    |Mortar |
|Boomer |Ice    |Sub    |Wizard |
|Boomer |Ice    |Sub    |Super  |
|Boomer |Ice    |Sub    |Ninja  |
|Boomer |Ice    |Sub    |Alch   |
|Boomer |Ice    |Sub    |Druid  |
|Boomer |Ice    |Sub    |Spact  |
|Boomer |Ice    |Sub    |Village|
|Boomer |Ice    |Bucc   |Ace    |
|Boomer |Ice    |Bucc   |Heli   |
|Boomer |Ice    |Bucc   |Mortar |
|Boomer |Ice    |Bucc   |Wizard |
|Boomer |Ice    |Bucc   |Super  |
|Boomer |Ice    |Bucc   |Ninja  |
|Boomer |Ice    |Bucc   |Alch   |
|Boomer |Ice    |Bucc   |Druid  |
|Boomer |Ice    |Bucc   |Spact  |
|Boomer |Ice    |Bucc   |Village|
|Boomer |Ice    |Ace    |Heli   |
|Boomer |Ice    |Ace    |Mortar |
|Boomer |Ice    |Ace    |Wizard |
|Boomer |Ice    |Ace    |Super  |
|Boomer |Ice    |Ace    |Ninja  |
|Boomer |Ice    |Ace    |Alch   |
|Boomer |Ice    |Ace    |Druid  |
|Boomer |Ice    |Ace    |Spact  |
|Boomer |Ice    |Ace    |Village|
|Boomer |Ice    |Heli   |Mortar |
|Boomer |Ice    |Heli   |Wizard |
|Boomer |Ice    |Heli   |Super  |
|Boomer |Ice    |Heli   |Ninja  |
|Boomer |Ice    |Heli   |Alch   |
|Boomer |Ice    |Heli   |Druid  |
|Boomer |Ice    |Heli   |Spact  |
|Boomer |Ice    |Heli   |Village|
|Boomer |Ice    |Mortar |Wizard |
|Boomer |Ice    |Mortar |Super  |
|Boomer |Ice    |Mortar |Ninja  |
|Boomer |Ice    |Mortar |Alch   |
|Boomer |Ice    |Mortar |Druid  |
|Boomer |Ice    |Mortar |Spact  |
|Boomer |Ice    |Mortar |Village|
|Boomer |Ice    |Wizard |Super  |
|Boomer |Ice    |Wizard |Ninja  |
|Boomer |Ice    |Wizard |Alch   |
|Boomer |Ice    |Wizard |Druid  |
|Boomer |Ice    |Wizard |Spact  |
|Boomer |Ice    |Wizard |Village|
|Boomer |Ice    |Super  |Ninja  |
|Boomer |Ice    |Super  |Alch   |
|Boomer |Ice    |Super  |Druid  |
|Boomer |Ice    |Super  |Spact  |
|Boomer |Ice    |Super  |Village|
|Boomer |Ice    |Ninja  |Alch   |
|Boomer |Ice    |Ninja  |Druid  |
|Boomer |Ice    |Ninja  |Spact  |
|Boomer |Ice    |Ninja  |Village|
|Boomer |Ice    |Alch   |Druid  |
|Boomer |Ice    |Alch   |Spact  |
|Boomer |Ice    |Alch   |Village|
|Boomer |Ice    |Druid  |Spact  |
|Boomer |Ice    |Druid  |Village|
|Boomer |Ice    |Spact  |Village|
|Boomer |Glue   |Sniper |Sub    |
|Boomer |Glue   |Sniper |Bucc   |
|Boomer |Glue   |Sniper |Ace    |
|Boomer |Glue   |Sniper |Heli   |
|Boomer |Glue   |Sniper |Mortar |
|Boomer |Glue   |Sniper |Wizard |
|Boomer |Glue   |Sniper |Super  |
|Boomer |Glue   |Sniper |Ninja  |
|Boomer |Glue   |Sniper |Alch   |
|Boomer |Glue   |Sniper |Druid  |
|Boomer |Glue   |Sniper |Spact  |
|Boomer |Glue   |Sniper |Village|
|Boomer |Glue   |Sub    |Bucc   |
|Boomer |Glue   |Sub    |Ace    |
|Boomer |Glue   |Sub    |Heli   |
|Boomer |Glue   |Sub    |Mortar |
|Boomer |Glue   |Sub    |Wizard |
|Boomer |Glue   |Sub    |Super  |
|Boomer |Glue   |Sub    |Ninja  |
|Boomer |Glue   |Sub    |Alch   |
|Boomer |Glue   |Sub    |Druid  |
|Boomer |Glue   |Sub    |Spact  |
|Boomer |Glue   |Sub    |Village|
|Boomer |Glue   |Bucc   |Ace    |
|Boomer |Glue   |Bucc   |Heli   |
|Boomer |Glue   |Bucc   |Mortar |
|Boomer |Glue   |Bucc   |Wizard |
|Boomer |Glue   |Bucc   |Super  |
|Boomer |Glue   |Bucc   |Ninja  |
|Boomer |Glue   |Bucc   |Alch   |
|Boomer |Glue   |Bucc   |Druid  |
|Boomer |Glue   |Bucc   |Spact  |
|Boomer |Glue   |Bucc   |Village|
|Boomer |Glue   |Ace    |Heli   |
|Boomer |Glue   |Ace    |Mortar |
|Boomer |Glue   |Ace    |Wizard |
|Boomer |Glue   |Ace    |Super  |
|Boomer |Glue   |Ace    |Ninja  |
|Boomer |Glue   |Ace    |Alch   |
|Boomer |Glue   |Ace    |Druid  |
|Boomer |Glue   |Ace    |Spact  |
|Boomer |Glue   |Ace    |Village|
|Boomer |Glue   |Heli   |Mortar |
|Boomer |Glue   |Heli   |Wizard |
|Boomer |Glue   |Heli   |Super  |
|Boomer |Glue   |Heli   |Ninja  |
|Boomer |Glue   |Heli   |Alch   |
|Boomer |Glue   |Heli   |Druid  |
|Boomer |Glue   |Heli   |Spact  |
|Boomer |Glue   |Heli   |Village|
|Boomer |Glue   |Mortar |Wizard |
|Boomer |Glue   |Mortar |Super  |
|Boomer |Glue   |Mortar |Ninja  |
|Boomer |Glue   |Mortar |Alch   |
|Boomer |Glue   |Mortar |Druid  |
|Boomer |Glue   |Mortar |Spact  |
|Boomer |Glue   |Mortar |Village|
|Boomer |Glue   |Wizard |Super  |
|Boomer |Glue   |Wizard |Ninja  |
|Boomer |Glue   |Wizard |Alch   |
|Boomer |Glue   |Wizard |Druid  |
|Boomer |Glue   |Wizard |Spact  |
|Boomer |Glue   |Wizard |Village|
|Boomer |Glue   |Super  |Ninja  |
|Boomer |Glue   |Super  |Alch   |
|Boomer |Glue   |Super  |Druid  |
|Boomer |Glue   |Super  |Spact  |
|Boomer |Glue   |Super  |Village|
|Boomer |Glue   |Ninja  |Alch   |
|Boomer |Glue   |Ninja  |Druid  |
|Boomer |Glue   |Ninja  |Spact  |
|Boomer |Glue   |Ninja  |Village|
|Boomer |Glue   |Alch   |Druid  |
|Boomer |Glue   |Alch   |Spact  |
|Boomer |Glue   |Alch   |Village|
|Boomer |Glue   |Druid  |Spact  |
|Boomer |Glue   |Druid  |Village|
|Boomer |Glue   |Spact  |Village|
|Boomer |Sniper |Sub    |Bucc   |
|Boomer |Sniper |Sub    |Ace    |
|Boomer |Sniper |Sub    |Heli   |
|Boomer |Sniper |Sub    |Mortar |
|Boomer |Sniper |Sub    |Wizard |
|Boomer |Sniper |Sub    |Super  |
|Boomer |Sniper |Sub    |Ninja  |
|Boomer |Sniper |Sub    |Alch   |
|Boomer |Sniper |Sub    |Druid  |
|Boomer |Sniper |Sub    |Spact  |
|Boomer |Sniper |Sub    |Village|
|Boomer |Sniper |Bucc   |Ace    |
|Boomer |Sniper |Bucc   |Heli   |
|Boomer |Sniper |Bucc   |Mortar |
|Boomer |Sniper |Bucc   |Wizard |
|Boomer |Sniper |Bucc   |Super  |
|Boomer |Sniper |Bucc   |Ninja  |
|Boomer |Sniper |Bucc   |Alch   |
|Boomer |Sniper |Bucc   |Druid  |
|Boomer |Sniper |Bucc   |Spact  |
|Boomer |Sniper |Bucc   |Village|
|Boomer |Sniper |Ace    |Heli   |
|Boomer |Sniper |Ace    |Mortar |
|Boomer |Sniper |Ace    |Wizard |
|Boomer |Sniper |Ace    |Super  |
|Boomer |Sniper |Ace    |Ninja  |
|Boomer |Sniper |Ace    |Alch   |
|Boomer |Sniper |Ace    |Druid  |
|Boomer |Sniper |Ace    |Spact  |
|Boomer |Sniper |Ace    |Village|
|Boomer |Sniper |Heli   |Mortar |
|Boomer |Sniper |Heli   |Wizard |
|Boomer |Sniper |Heli   |Super  |
|Boomer |Sniper |Heli   |Ninja  |
|Boomer |Sniper |Heli   |Alch   |
|Boomer |Sniper |Heli   |Druid  |
|Boomer |Sniper |Heli   |Spact  |
|Boomer |Sniper |Heli   |Village|
|Boomer |Sniper |Mortar |Wizard |
|Boomer |Sniper |Mortar |Super  |
|Boomer |Sniper |Mortar |Ninja  |
|Boomer |Sniper |Mortar |Alch   |
|Boomer |Sniper |Mortar |Druid  |
|Boomer |Sniper |Mortar |Spact  |
|Boomer |Sniper |Mortar |Village|
|Boomer |Sniper |Wizard |Super  |
|Boomer |Sniper |Wizard |Ninja  |
|Boomer |Sniper |Wizard |Alch   |
|Boomer |Sniper |Wizard |Druid  |
|Boomer |Sniper |Wizard |Spact  |
|Boomer |Sniper |Wizard |Village|
|Boomer |Sniper |Super  |Ninja  |
|Boomer |Sniper |Super  |Alch   |
|Boomer |Sniper |Super  |Druid  |
|Boomer |Sniper |Super  |Spact  |
|Boomer |Sniper |Super  |Village|
|Boomer |Sniper |Ninja  |Alch   |
